# codeml m1 output parser
# PYTHON VERSION: 3.8.5
# Script call:    paml_to_csv.py -i ../../paml/phodopus-5spec-cmc/ -m cmc -d ../../data/psun-transcripts.tab -o ../../paml/phodopus-5spec-cmc.csv
# Runtime:        11/16/2020 22:16:36
# ----------------
# IO OPTIONS
# Input directory:       ../../paml/phodopus-5spec-cmc/
# PAML model:            cmc
# Metadata file:         ../../data/psun-transcripts.tab
# Output file:           ../../paml/phodopus-5spec-cmc.csv
# ----------------
# 11.16.2020 | 22:16:36 Reading metadata file: ../../data/psun-transcripts.tab
# Features read:         27988
# ----------------
# 11.16.2020 | 22:16:37 Begin parsing PAML output...
file,id,chr,start,end,lnl,k,prop 1,prop 2,prop 3,background clade omega 1,background clade omega 2,background clade omega 3,target clade omega 1,target clade omega 2,target clade omega 3
Psun_T000003527.NT.trim.NT.macse.trim.filter,Psun_T000003527,ScmyWZ3_7291_HRSCAF_7434,267685486,267692426,-4758.752137,2.87725,0.75333,0.17834,0.06832,0.04977,1.00000,65.05129,0.04977,1.00000,0.43557
Psun_T000003383.NT.trim.NT.macse.trim.filter,Psun_T000003383,ScmyWZ3_7291_HRSCAF_7434,249024872,249178965,-4829.984933,3.83301,0.91115,0.08244,0.00641,0.04450,1.00000,0.00000,0.04450,1.00000,12.16721
Psun_T000002680.NT.trim.NT.macse.trim.filter,Psun_T000002680,ScmyWZ3_7291_HRSCAF_7434,168839678,168920970,-11515.719876,2.84125,0.79879,0.00000,0.20121,0.05138,1.00000,2.13192,0.05138,1.00000,1.06342
Psun_T000003580.NT.trim.NT.macse.trim.filter,Psun_T000003580,ScmyWZ3_7291_HRSCAF_7434,269591717,269601531,-1829.743034,2.21333,0.96215,0.01051,0.02734,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000003479.NT.trim.NT.macse.trim.filter,Psun_T000003479,ScmyWZ3_7291_HRSCAF_7434,263158198,263186569,-3140.886730,4.24369,0.85771,0.12411,0.01818,0.00000,1.00000,2.72276,0.00000,1.00000,0.00000
Psun_T000003566.NT.trim.NT.macse.trim.filter,Psun_T000003566,ScmyWZ3_7291_HRSCAF_7434,268883469,268901214,-902.369696,4.27147,0.00000,0.00000,1.00000,0.00000,1.00000,0.08431,0.00000,1.00000,0.00000
Psun_T000003570.NT.trim.NT.macse.trim.filter,Psun_T000003570,ScmyWZ3_7291_HRSCAF_7434,268921116,268923866,-1145.617177,4.02437,0.97798,0.00000,0.02202,0.19141,1.00000,0.35085,0.19141,1.00000,7.49485
Psun_T000003514.NT.trim.NT.macse.trim.filter,Psun_T000003514,ScmyWZ3_7291_HRSCAF_7434,267217971,267220403,-4706.379056,4.09451,0.44800,0.08544,0.46656,0.35686,1.00000,0.10616,0.35686,1.00000,0.00000
Psun_T000003495.NT.trim.NT.macse.trim.filter,Psun_T000003495,ScmyWZ3_7291_HRSCAF_7434,266599535,266620793,-2412.998928,2.90659,0.96485,0.00000,0.03515,0.01350,1.00000,5.65611,0.01350,1.00000,0.00000
Psun_T000003610.NT.trim.NT.macse.trim.filter,Psun_T000003610,ScmyWZ3_7291_HRSCAF_7434,271755065,271759356,-1145.766526,4.55626,0.90106,0.00000,0.09894,0.37278,1.00000,9.62835,0.37278,1.00000,3.15119
Psun_T000003498.NT.trim.NT.macse.trim.filter,Psun_T000003498,ScmyWZ3_7291_HRSCAF_7434,266650271,266665740,-3072.793496,4.46121,0.69772,0.00000,0.30228,0.11804,1.00000,1.66480,0.11804,1.00000,0.64587
Psun_T000001732.NT.trim.NT.macse.trim.filter,Psun_T000001732,ScmyWZ3_7291_HRSCAF_7434,103100147,103158400,-14559.662913,3.82458,0.57696,0.41149,0.01155,0.00000,1.00000,998.99983,0.00000,1.00000,2.50825
Psun_T000003533.NT.trim.NT.macse.trim.filter,Psun_T000003533,ScmyWZ3_7291_HRSCAF_7434,267832654,267841892,-660.828236,2.02734,0.84816,0.00000,0.15184,0.11807,1.00000,0.28171,0.11807,1.00000,0.00000
Psun_T000003534.NT.trim.NT.macse.trim.filter,Psun_T000003534,ScmyWZ3_7291_HRSCAF_7434,267841963,267857131,-2808.305162,3.35051,0.89760,0.06142,0.04098,0.02987,1.00000,7.96575,0.02987,1.00000,0.00000
Psun_T000003414.NT.trim.NT.macse.trim.filter,Psun_T000003414,ScmyWZ3_7291_HRSCAF_7434,253560614,253593576,-2560.279389,3.53668,0.94834,0.00000,0.05166,0.07016,1.00000,4.66637,0.07016,1.00000,0.00000
Psun_T000003541.NT.trim.NT.macse.trim.filter,Psun_T000003541,ScmyWZ3_7291_HRSCAF_7434,267885490,267888639,-918.516862,3.03531,0.98970,0.00000,0.01030,0.11025,1.00000,11.46204,0.11025,1.00000,0.00000
Psun_T000003608.NT.trim.NT.macse.trim.filter,Psun_T000003608,ScmyWZ3_7291_HRSCAF_7434,271458290,271460907,-719.936508,2.43094,0.79920,0.00000,0.20080,0.25330,1.00000,2.67633,0.25330,1.00000,8.65634
Psun_T000003532.NT.trim.NT.macse.trim.filter,Psun_T000003532,ScmyWZ3_7291_HRSCAF_7434,267824473,267830874,-926.949940,3.18815,0.00000,0.00000,1.00000,0.00000,1.00000,0.04128,0.00000,1.00000,0.00000
Psun_T000003601.NT.trim.NT.macse.trim.filter,Psun_T000003601,ScmyWZ3_7291_HRSCAF_7434,270575420,270613119,-1118.120541,3.40400,0.70909,0.00000,0.29091,0.03042,1.00000,0.30235,0.03042,1.00000,0.00000
Psun_T000003536.NT.trim.NT.macse.trim.filter,Psun_T000003536,ScmyWZ3_7291_HRSCAF_7434,267858737,267864621,-2277.811670,3.20502,0.91214,0.00000,0.08786,0.10745,1.00000,0.00000,0.10745,1.00000,0.46464
Psun_T000003523.NT.trim.NT.macse.trim.filter,Psun_T000003523,ScmyWZ3_7291_HRSCAF_7434,267451981,267453942,-4146.646633,3.06162,0.75960,0.21839,0.02201,0.15346,1.00000,49.10175,0.15346,1.00000,0.89197
Psun_T000003635.NT.trim.NT.macse.trim.filter,Psun_T000003635,ScmyWZ3_7291_HRSCAF_7434,272517417,272536192,-595.999690,3.06342,0.75595,0.00000,0.24405,0.01668,1.00000,0.32235,0.01668,1.00000,5.41222
Psun_T000003552.NT.trim.NT.macse.trim.filter,Psun_T000003552,ScmyWZ3_7291_HRSCAF_7434,268082683,268097860,-5584.948439,4.09586,0.77681,0.16116,0.06203,0.04277,1.00000,9.40094,0.04277,1.00000,0.00000
Psun_T000003504.NT.trim.NT.macse.trim.filter,Psun_T000003504,ScmyWZ3_7291_HRSCAF_7434,266933593,266947824,-2087.011060,2.89983,0.83097,0.00968,0.15935,0.00000,1.00000,0.00000,0.00000,1.00000,0.05830
Psun_T000003072.NT.trim.NT.macse.trim.filter,Psun_T000003072,ScmyWZ3_7291_HRSCAF_7434,218127222,218206740,-7483.195365,3.92529,0.00013,0.11679,0.88308,0.00000,1.00000,0.00000,0.00000,1.00000,0.04615
Psun_T000003591.NT.trim.NT.macse.trim.filter,Psun_T000003591,ScmyWZ3_7291_HRSCAF_7434,269899135,269910843,-1040.739568,3.72498,0.23450,0.00000,0.76550,0.62233,1.00000,0.00000,0.62233,1.00000,0.06222
Psun_T000003486.NT.trim.NT.macse.trim.filter,Psun_T000003486,ScmyWZ3_7291_HRSCAF_7434,264828317,264843915,-1345.316752,2.35885,0.96803,0.00000,0.03197,0.04005,1.00000,3.36353,0.04005,1.00000,0.00000
Psun_T000003499.NT.trim.NT.macse.trim.filter,Psun_T000003499,ScmyWZ3_7291_HRSCAF_7434,266700639,266718915,-5675.395999,4.39001,0.94366,0.04685,0.00949,0.01210,1.00000,0.00000,0.01210,1.00000,3.93013
Psun_T000003614.NT.trim.NT.macse.trim.filter,Psun_T000003614,ScmyWZ3_7291_HRSCAF_7434,271910092,271932910,-3908.222428,3.12017,0.02888,0.00000,0.97112,0.48932,1.00000,0.03083,0.48932,1.00000,0.00000
Psun_T000003388.NT.trim.NT.macse.trim.filter,Psun_T000003388,ScmyWZ3_7291_HRSCAF_7434,249894118,249960384,-6081.676860,2.26511,0.92046,0.00000,0.07954,0.00000,1.00000,1.49937,0.00000,1.00000,0.70853
Psun_T000003592.NT.trim.NT.macse.trim.filter,Psun_T000003592,ScmyWZ3_7291_HRSCAF_7434,269928757,269932945,-2050.724429,3.64610,0.97725,0.00000,0.02275,0.16762,1.00000,0.00000,0.16762,1.00000,0.58545
Psun_T000003636.NT.trim.NT.macse.trim.filter,Psun_T000003636,ScmyWZ3_7291_HRSCAF_7434,272631790,272640900,-2326.930366,3.48032,0.93462,0.00000,0.06538,0.02850,1.00000,0.93683,0.02850,1.00000,0.47116
Psun_T000003654.NT.trim.NT.macse.trim.filter,Psun_T000003654,ScmyWZ3_7291_HRSCAF_7434,279259892,279280579,-1104.732689,4.18502,0.91732,0.07614,0.00654,0.00000,1.00000,0.00000,0.00000,1.00000,17.17553
Psun_T000003640.NT.trim.NT.macse.trim.filter,Psun_T000003640,ScmyWZ3_7291_HRSCAF_7434,277950211,278001591,-1437.523492,1.44305,0.84974,0.00000,0.15026,0.00000,1.00000,7.29823,0.00000,1.00000,0.00000
Psun_T000003519.NT.trim.NT.macse.trim.filter,Psun_T000003519,ScmyWZ3_7291_HRSCAF_7434,267364940,267367279,-4719.628404,2.48485,0.77973,0.21303,0.00724,0.10210,1.00000,126.07474,0.10210,1.00000,1.21746
Psun_T000003582.NT.trim.NT.macse.trim.filter,Psun_T000003582,ScmyWZ3_7291_HRSCAF_7434,269652455,269661357,-1416.316446,3.11458,0.02164,0.08312,0.89524,0.24227,1.00000,0.00000,0.24227,1.00000,0.03472
Psun_T000003467.NT.trim.NT.macse.trim.filter,Psun_T000003467,ScmyWZ3_7291_HRSCAF_7434,261900930,261957945,-4654.537301,1.46782,0.66470,0.08920,0.24610,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
Psun_T000003516.NT.trim.NT.macse.trim.filter,Psun_T000003516,ScmyWZ3_7291_HRSCAF_7434,267303885,267306260,-5335.366842,2.45728,0.85740,0.12827,0.01433,0.11559,1.00000,648.92754,0.11559,1.00000,0.00000
Psun_T000003296.NT.trim.NT.macse.trim.filter,Psun_T000003296,ScmyWZ3_7291_HRSCAF_7434,243490972,243520633,-9181.140744,4.71966,0.42780,0.41605,0.15616,0.02066,1.00000,2.27381,0.02066,1.00000,1.81442
Psun_T000003659.NT.trim.NT.macse.trim.filter,Psun_T000003659,ScmyWZ3_7291_HRSCAF_7434,279507030,279513436,-563.157297,4.66621,0.00001,0.00000,0.99999,0.00000,1.00000,0.02502,0.00000,1.00000,0.00000
Psun_T000002675.NT.trim.NT.macse.trim.filter,Psun_T000002675,ScmyWZ3_7291_HRSCAF_7434,168635553,168682727,-12082.027415,5.34928,0.42988,0.00000,0.57012,0.47896,1.00000,0.04366,0.47896,1.00000,0.00000
Psun_T000003615.NT.trim.NT.macse.trim.filter,Psun_T000003615,ScmyWZ3_7291_HRSCAF_7434,271936083,271999320,-2986.440449,3.98814,0.00000,0.00000,1.00000,0.13806,1.00000,0.04734,0.13806,1.00000,0.01515
Psun_T000003624.NT.trim.NT.macse.trim.filter,Psun_T000003624,ScmyWZ3_7291_HRSCAF_7434,272211318,272223459,-904.972073,6.17299,0.86841,0.01539,0.11620,0.00000,1.00000,0.76366,0.00000,1.00000,0.00000
Psun_T000003649.NT.trim.NT.macse.trim.filter,Psun_T000003649,ScmyWZ3_7291_HRSCAF_7434,278873854,278880897,-1162.449244,3.18991,0.98551,0.00000,0.01449,0.03894,1.00000,0.00000,0.03894,1.00000,13.96942
Psun_T000003586.NT.trim.NT.macse.trim.filter,Psun_T000003586,ScmyWZ3_7291_HRSCAF_7434,269745173,269762032,-2307.550327,3.60001,0.67660,0.00000,0.32340,0.00000,1.00000,1.82986,0.00000,1.00000,0.66035
Psun_T000003410.NT.trim.NT.macse.trim.filter,Psun_T000003410,ScmyWZ3_7291_HRSCAF_7434,252586600,252658903,-6011.436888,2.76627,0.96431,0.02766,0.00803,0.05562,1.00000,185.44119,0.05562,1.00000,0.00000
Psun_T000003695.NT.trim.NT.macse.trim.filter,Psun_T000003695,ScmyWZ3_7291_HRSCAF_7434,286863129,286868786,-859.834526,2.28855,0.95519,0.00000,0.04481,0.00000,1.00000,0.00000,0.00000,1.00000,9.45270
Psun_T000003585.NT.trim.NT.macse.trim.filter,Psun_T000003585,ScmyWZ3_7291_HRSCAF_7434,269726134,269738170,-1966.407307,5.00236,0.56025,0.00000,0.43975,0.07121,1.00000,0.14173,0.07121,1.00000,0.00000
Psun_T000003453.NT.trim.NT.macse.trim.filter,Psun_T000003453,ScmyWZ3_7291_HRSCAF_7434,259854886,259884450,-4058.612935,3.29858,0.95784,0.03382,0.00835,0.04592,1.00000,24.20131,0.04592,1.00000,0.00000
Psun_T000003672.NT.trim.NT.macse.trim.filter,Psun_T000003672,ScmyWZ3_7291_HRSCAF_7434,282007633,282021264,-796.310818,3.54284,0.46531,0.05607,0.47862,0.09377,1.00000,0.00000,0.09377,1.00000,0.40123
Psun_T000003671.NT.trim.NT.macse.trim.filter,Psun_T000003671,ScmyWZ3_7291_HRSCAF_7434,281978979,281999441,-843.411014,2.80909,0.00000,0.11483,0.88517,0.00000,1.00000,0.00000,0.00000,1.00000,0.23810
Psun_T000003136.NT.trim.NT.macse.trim.filter,Psun_T000003136,ScmyWZ3_7291_HRSCAF_7434,228372014,228418631,-6020.228829,2.72744,0.89110,0.00037,0.10853,0.02464,1.00000,0.07435,0.02464,1.00000,0.00000
Psun_T000003676.NT.trim.NT.macse.trim.filter,Psun_T000003676,ScmyWZ3_7291_HRSCAF_7434,282322271,282329411,-783.627301,3.96079,0.00000,0.00000,1.00000,0.00000,1.00000,0.09262,0.00000,1.00000,0.00000
Psun_T000003581.NT.trim.NT.macse.trim.filter,Psun_T000003581,ScmyWZ3_7291_HRSCAF_7434,269634879,269638750,-3018.688972,4.23193,0.99661,0.00000,0.00339,0.06293,1.00000,0.00000,0.06293,1.00000,18.66113
Psun_T000003661.NT.trim.NT.macse.trim.filter,Psun_T000003661,ScmyWZ3_7291_HRSCAF_7434,279685303,279737932,-2067.503210,4.07806,0.00001,0.00000,0.99999,0.00000,1.00000,0.00000,0.00000,1.00000,0.01967
Psun_T000003701.NT.trim.NT.macse.trim.filter,Psun_T000003701,ScmyWZ3_7291_HRSCAF_7434,288788221,288791372,-391.227343,2.93963,0.91696,0.00000,0.08304,0.09381,1.00000,0.00000,0.09381,1.00000,5.16433
Psun_T000003675.NT.trim.NT.macse.trim.filter,Psun_T000003675,ScmyWZ3_7291_HRSCAF_7434,282295553,282318252,-1396.414219,1.71909,0.00025,0.00000,0.99975,0.11617,1.00000,0.14398,0.11617,1.00000,0.10615
Psun_T000003710.NT.trim.NT.macse.trim.filter,Psun_T000003710,ScmyWZ3_7291_HRSCAF_7434,289336069,289367466,-1793.232310,4.77142,0.98750,0.00000,0.01250,0.07346,1.00000,221.80683,0.07346,1.00000,1.85320
Psun_T000003694.NT.trim.NT.macse.trim.filter,Psun_T000003694,ScmyWZ3_7291_HRSCAF_7434,286464510,286478983,-1869.502758,3.41123,0.89784,0.06824,0.03392,0.00846,1.00000,19.33460,0.00846,1.00000,0.00000
Psun_T000003628.NT.trim.NT.macse.trim.filter,Psun_T000003628,ScmyWZ3_7291_HRSCAF_7434,272359840,272365557,-712.869384,9.74401,0.65277,0.00000,0.34723,0.02278,1.00000,0.00000,0.02278,1.00000,0.10816
Psun_T000003707.NT.trim.NT.macse.trim.filter,Psun_T000003707,ScmyWZ3_7291_HRSCAF_7434,288969534,288983908,-1228.681661,5.71015,0.96242,0.00000,0.03758,0.00000,1.00000,0.73356,0.00000,1.00000,5.35133
Psun_T000003700.NT.trim.NT.macse.trim.filter,Psun_T000003700,ScmyWZ3_7291_HRSCAF_7434,288736077,288762301,-1940.446202,1.37827,0.86624,0.05330,0.08046,0.06713,1.00000,4.46445,0.06713,1.00000,0.00000
Psun_T000003692.NT.trim.NT.macse.trim.filter,Psun_T000003692,ScmyWZ3_7291_HRSCAF_7434,286168963,286461638,-2485.673654,2.58424,0.54878,0.00000,0.45122,0.10047,1.00000,0.69323,0.10047,1.00000,0.50942
Psun_T000003697.NT.trim.NT.macse.trim.filter,Psun_T000003697,ScmyWZ3_7291_HRSCAF_7434,287089478,287095907,-617.996600,4.15507,0.00000,0.00000,1.00000,0.00000,1.00000,0.06530,0.00000,1.00000,0.00000
Psun_T000003699.NT.trim.NT.macse.trim.filter,Psun_T000003699,ScmyWZ3_7291_HRSCAF_7434,288691560,288706080,-2241.229464,4.37411,0.68249,0.10973,0.20778,0.00000,1.00000,1.94733,0.00000,1.00000,0.97496
Psun_T000003630.NT.trim.NT.macse.trim.filter,Psun_T000003630,ScmyWZ3_7291_HRSCAF_7434,272379849,272388625,-1497.322854,2.35407,0.00000,0.00000,1.00000,0.00000,1.00000,0.02698,0.00000,1.00000,0.00000
Psun_T000003743.NT.trim.NT.macse.trim.filter,Psun_T000003743,ScmyWZ3_7291_HRSCAF_7434,291679932,291686397,-736.439871,2.14403,0.92867,0.00000,0.07133,0.04270,1.00000,0.00000,0.04270,1.00000,0.12925
Psun_T000003602.NT.trim.NT.macse.trim.filter,Psun_T000003602,ScmyWZ3_7291_HRSCAF_7434,270689141,271003076,-465.642189,1.93946,0.60141,0.00000,0.39859,0.03227,1.00000,12.19535,0.03227,1.00000,0.87750
Psun_T000003705.NT.trim.NT.macse.trim.filter,Psun_T000003705,ScmyWZ3_7291_HRSCAF_7434,288936132,288953719,-1988.233508,2.45792,0.71392,0.00000,0.28608,0.02505,1.00000,0.00000,0.02505,1.00000,0.08640
Psun_T000003670.NT.trim.NT.macse.trim.filter,Psun_T000003670,ScmyWZ3_7291_HRSCAF_7434,281915926,281940741,-4220.842283,3.16564,0.17604,0.16551,0.65845,0.53902,1.00000,0.00801,0.53902,1.00000,0.00000
Psun_T000003626.NT.trim.NT.macse.trim.filter,Psun_T000003626,ScmyWZ3_7291_HRSCAF_7434,272256538,272283418,-5324.992607,3.42038,0.04203,0.00000,0.95797,0.58618,1.00000,0.04772,0.58618,1.00000,0.00000
Psun_T000003746.NT.trim.NT.macse.trim.filter,Psun_T000003746,ScmyWZ3_7291_HRSCAF_7434,292062171,292123670,-1604.288502,4.69073,0.96127,0.00000,0.03873,0.03397,1.00000,0.20067,0.03397,1.00000,0.00000
Psun_T000002996.NT.trim.NT.macse.trim.filter,Psun_T000002996,ScmyWZ3_7291_HRSCAF_7434,216195830,216234828,-9480.788419,3.97701,0.98711,0.00000,0.01289,0.04018,1.00000,58.51667,0.04018,1.00000,0.00000
Psun_T000003764.NT.trim.NT.macse.trim.filter,Psun_T000003764,ScmyWZ3_7291_HRSCAF_7434,293631664,293657689,-1541.203497,5.17967,0.96160,0.00000,0.03840,0.00000,1.00000,4.06333,0.00000,1.00000,0.48936
Psun_T000003603.NT.trim.NT.macse.trim.filter,Psun_T000003603,ScmyWZ3_7291_HRSCAF_7434,271119955,271131595,-1025.262789,2.75425,0.08190,0.00000,0.91810,0.32951,1.00000,0.51982,0.32951,1.00000,0.00000
Psun_T000003350.NT.trim.NT.macse.trim.filter,Psun_T000003350,ScmyWZ3_7291_HRSCAF_7434,247226907,247271509,-7745.630553,4.88892,0.85512,0.14156,0.00333,0.05252,1.00000,1.92259,0.05252,1.00000,60.92206
Psun_T000003607.NT.trim.NT.macse.trim.filter,Psun_T000003607,ScmyWZ3_7291_HRSCAF_7434,271415421,271443648,-4882.467253,3.13240,0.95130,0.01955,0.02914,0.08543,1.00000,0.59411,0.08543,1.00000,3.58142
Psun_T000003669.NT.trim.NT.macse.trim.filter,Psun_T000003669,ScmyWZ3_7291_HRSCAF_7434,281845964,281890192,-4141.506024,3.31998,0.93804,0.00000,0.06196,0.03576,1.00000,1.39764,0.03576,1.00000,0.41137
Psun_T000003758.NT.trim.NT.macse.trim.filter,Psun_T000003758,ScmyWZ3_7291_HRSCAF_7434,293412695,293438781,-1226.992716,3.68327,0.84317,0.15198,0.00485,0.00000,1.00000,0.00000,0.00000,1.00000,276.08126
Psun_T000003645.NT.trim.NT.macse.trim.filter,Psun_T000003645,ScmyWZ3_7291_HRSCAF_7434,278778014,278814911,-5294.416763,3.48065,0.73219,0.12134,0.14647,0.13459,1.00000,3.34417,0.13459,1.00000,0.73352
Psun_T000003496.NT.trim.NT.macse.trim.filter,Psun_T000003496,ScmyWZ3_7291_HRSCAF_7434,266632009,266645297,-6903.250335,3.98822,0.39730,0.11429,0.48842,0.19576,1.00000,0.00000,0.19576,1.00000,0.09135
Psun_T000003772.NT.trim.NT.macse.trim.filter,Psun_T000003772,ScmyWZ3_7291_HRSCAF_7434,294089111,294100985,-1409.185519,2.78673,0.89216,0.00000,0.10784,0.07888,1.00000,8.72083,0.07888,1.00000,0.00000
Psun_T000003752.NT.trim.NT.macse.trim.filter,Psun_T000003752,ScmyWZ3_7291_HRSCAF_7434,292759162,292768508,-3175.156623,5.26953,0.45778,0.00821,0.53401,0.04543,1.00000,0.03411,0.04543,1.00000,0.00000
Psun_T000003771.NT.trim.NT.macse.trim.filter,Psun_T000003771,ScmyWZ3_7291_HRSCAF_7434,293977208,294039976,-1685.131327,2.38666,0.84393,0.13990,0.01617,0.00000,1.00000,52.20063,0.00000,1.00000,0.00000
Psun_T000003617.NT.trim.NT.macse.trim.filter,Psun_T000003617,ScmyWZ3_7291_HRSCAF_7434,272084195,272110096,-4439.623573,2.79240,0.95312,0.00000,0.04688,0.06646,1.00000,1.36958,0.06646,1.00000,0.00000
Psun_T000003736.NT.trim.NT.macse.trim.filter,Psun_T000003736,ScmyWZ3_7291_HRSCAF_7434,290504931,290528713,-2137.005541,3.04305,0.95883,0.00000,0.04117,0.00000,1.00000,6.71916,0.00000,1.00000,0.00000
Psun_T000003846.NT.trim.NT.macse.trim.filter,Psun_T000003846,ScmyWZ3_7291_HRSCAF_7434,301204654,301210032,-1122.301716,5.41176,0.95545,0.00000,0.04455,0.05307,1.00000,26.41310,0.05307,1.00000,0.00000
Psun_T000003794.NT.trim.NT.macse.trim.filter,Psun_T000003794,ScmyWZ3_7291_HRSCAF_7434,296166957,296183560,-938.608803,5.40291,0.90463,0.00000,0.09537,0.04175,1.00000,0.00000,0.04175,1.00000,1.05984
Psun_T000003804.NT.trim.NT.macse.trim.filter,Psun_T000003804,ScmyWZ3_7291_HRSCAF_7434,296532155,296541784,-2118.461373,4.62165,0.82170,0.00000,0.17830,0.05029,1.00000,0.00000,0.05029,1.00000,0.19659
Psun_T000003791.NT.trim.NT.macse.trim.filter,Psun_T000003791,ScmyWZ3_7291_HRSCAF_7434,296140543,296143740,-410.280367,6.75242,0.83312,0.13824,0.02864,0.15008,1.00000,5.90943,0.15008,1.00000,0.00000
Psun_T000003780.NT.trim.NT.macse.trim.filter,Psun_T000003780,ScmyWZ3_7291_HRSCAF_7434,294424482,294450399,-3812.357643,1.85182,0.00000,0.07629,0.92371,0.30927,1.00000,0.10082,0.30927,1.00000,0.00885
Psun_T000003647.NT.trim.NT.macse.trim.filter,Psun_T000003647,ScmyWZ3_7291_HRSCAF_7434,278814457,278833853,-4276.004199,4.95319,0.00001,0.10195,0.89804,0.00000,1.00000,0.03148,0.00000,1.00000,0.00000
Psun_T000003835.NT.trim.NT.macse.trim.filter,Psun_T000003835,ScmyWZ3_7291_HRSCAF_7434,299795129,299810373,-1891.390989,2.98504,0.27044,0.00000,0.72956,0.45029,1.00000,0.00000,0.45029,1.00000,0.08998
Psun_T000003773.NT.trim.NT.macse.trim.filter,Psun_T000003773,ScmyWZ3_7291_HRSCAF_7434,294105721,294114905,-3053.962399,3.27516,0.95722,0.00000,0.04278,0.02806,1.00000,22.89339,0.02806,1.00000,0.16713
Psun_T000003713.NT.trim.NT.macse.trim.filter,Psun_T000003713,ScmyWZ3_7291_HRSCAF_7434,289421099,289446062,-3236.476179,3.75742,0.79119,0.03760,0.17121,0.00000,1.00000,0.00000,0.00000,1.00000,0.56943
Psun_T000003477.NT.trim.NT.macse.trim.filter,Psun_T000003477,ScmyWZ3_7291_HRSCAF_7434,263052464,263114720,-5111.094760,4.35712,0.96174,0.00000,0.03826,0.03387,1.00000,1.61595,0.03387,1.00000,0.00000
Psun_T000003680.NT.trim.NT.macse.trim.filter,Psun_T000003680,ScmyWZ3_7291_HRSCAF_7434,282473583,282507956,-5404.392939,3.61056,0.11557,0.00000,0.88443,0.75798,1.00000,0.00000,0.75798,1.00000,0.01610
Psun_T000003840.NT.trim.NT.macse.trim.filter,Psun_T000003840,ScmyWZ3_7291_HRSCAF_7434,299979487,299984774,-1253.512739,3.71208,0.00000,0.41474,0.58526,0.00000,1.00000,0.38092,0.00000,1.00000,0.00000
Psun_T000003593.NT.trim.NT.macse.trim.filter,Psun_T000003593,ScmyWZ3_7291_HRSCAF_7434,269968570,270018984,-4331.310357,3.93735,0.81338,0.00000,0.18662,0.00000,1.00000,0.71600,0.00000,1.00000,0.27027
Psun_T000003754.NT.trim.NT.macse.trim.filter,Psun_T000003754,ScmyWZ3_7291_HRSCAF_7434,292881244,292897193,-2089.793778,3.72200,0.42769,0.00000,0.57231,0.01650,1.00000,0.07205,0.01650,1.00000,0.00000
Psun_T000003851.NT.trim.NT.macse.trim.filter,Psun_T000003851,ScmyWZ3_7291_HRSCAF_7434,303742254,303769738,-2398.026430,3.62296,0.40990,0.00000,0.59010,0.28663,1.00000,0.05584,0.28663,1.00000,0.00000
Psun_T000003134.NT.trim.NT.macse.trim.filter,Psun_T000003134,ScmyWZ3_7291_HRSCAF_7434,228117118,228180173,-10394.218332,5.02803,0.70238,0.08974,0.20788,0.02301,1.00000,0.02067,0.02301,1.00000,0.00000
Psun_T000003845.NT.trim.NT.macse.trim.filter,Psun_T000003845,ScmyWZ3_7291_HRSCAF_7434,300998738,301055172,-1777.504561,2.86838,0.99002,0.00000,0.00998,0.01980,1.00000,1.87461,0.01980,1.00000,15.37508
Psun_T000003721.NT.trim.NT.macse.trim.filter,Psun_T000003721,ScmyWZ3_7291_HRSCAF_7434,289759595,289787011,-1925.068014,6.36125,0.98384,0.00000,0.01616,0.02056,1.00000,196.48851,0.02056,1.00000,1.11132
Psun_T000003681.NT.trim.NT.macse.trim.filter,Psun_T000003681,ScmyWZ3_7291_HRSCAF_7434,282524756,282548548,-6052.123187,3.12793,0.81731,0.17296,0.00973,0.00445,1.00000,6.56818,0.00445,1.00000,9.19258
Psun_T000003761.NT.trim.NT.macse.trim.filter,Psun_T000003761,ScmyWZ3_7291_HRSCAF_7434,293458085,293484145,-2068.258633,2.79983,0.87149,0.07221,0.05630,0.00000,1.00000,12.20342,0.00000,1.00000,0.00000
Psun_T000003011.NT.trim.NT.macse.trim.filter,Psun_T000003011,ScmyWZ3_7291_HRSCAF_7434,216386544,216409175,-11662.551024,4.88445,0.09230,0.00000,0.90770,0.18884,1.00000,0.01810,0.18884,1.00000,0.00000
Psun_T000003683.NT.trim.NT.macse.trim.filter,Psun_T000003683,ScmyWZ3_7291_HRSCAF_7434,282716543,282749893,-4593.588443,3.94365,0.73949,0.24417,0.01633,0.04818,1.00000,13.76078,0.04818,1.00000,0.95950
Psun_T000002832.NT.trim.NT.macse.trim.filter,Psun_T000002832,ScmyWZ3_7291_HRSCAF_7434,196556697,196573569,-1764.375399,3.92234,0.89670,0.07230,0.03100,0.08108,1.00000,59.80779,0.08108,1.00000,16.60946
Psun_T000003762.NT.trim.NT.macse.trim.filter,Psun_T000003762,ScmyWZ3_7291_HRSCAF_7434,293530380,293563436,-2470.178702,2.88665,0.00000,0.00000,1.00000,0.10398,1.00000,0.13072,0.10398,1.00000,0.08538
