# codeml m1 output parser
# PYTHON VERSION: 3.8.5
# Script call:    paml_to_csv.py -i ../../paml/mus-4spec-cmc/ -m cmc -d ../../data/mm10-genes.tab -o ../../paml/mus-4spec-cmc.csv
# Runtime:        11/17/2020 18:10:59
# ----------------
# IO OPTIONS
# Input directory:       ../../paml/mus-4spec-cmc/
# PAML model:            cmc
# Metadata file:         ../../data/mm10-genes.tab
# Output file:           ../../paml/mus-4spec-cmc.csv
# ----------------
# 11.17.2020 | 18:10:59 Reading metadata file: ../../data/mm10-genes.tab
# Features read:         55421
# ----------------
# 11.17.2020 | 18:11:00 Begin parsing PAML output...
file,id,chr,start,end,lnl,k,prop 1,prop 2,prop 3,background clade omega 1,background clade omega 2,background clade omega 3,target clade omega 1,target clade omega 2,target clade omega 3
ENSMUSG00000036611-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000036611,9,25481547,25604110,-2823.460888,3.99363,0.11993,0.00000,0.88007,0.08520,1.00000,0.05459,0.08520,1.00000,0.12340
ENSMUSG00000047261-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000047261,16,42248442,42340651,-978.491899,2.38244,0.83086,0.00000,0.16914,0.08867,1.00000,0.00000,0.08867,1.00000,0.11701
ENSMUSG00000026223-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000026223,1,85894281,85908675,-1274.489995,5.13552,0.97956,0.00000,0.02044,0.02669,1.00000,0.00000,0.02669,1.00000,0.08052
ENSMUSG00000063661-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000063661,15,101793308,101802346,-2773.554154,3.48636,0.00000,0.05376,0.94624,0.00000,1.00000,149.71279,0.00000,1.00000,0.00000
ENSMUSG00000034472-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000034472,8,75213944,75224113,-1263.585491,9.30664,1.00000,0.00000,0.00000,0.00303,1.00000,0.77693,0.00303,1.00000,0.00000
ENSMUSG00000037062-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000037062,3,144683678,144720335,-2084.091530,2.42850,0.94086,0.03688,0.02226,0.00000,1.00000,2.48307,0.00000,1.00000,0.10523
ENSMUSG00000041346-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000041346,11,69561758,69580255,-2615.866338,3.39930,0.81019,0.16872,0.02109,0.00000,1.00000,0.00000,0.00000,1.00000,12.82051
ENSMUSG00000035295-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000035295,2,38997476,39006168,-1656.472286,5.91658,0.70323,0.09896,0.19781,0.00000,1.00000,1.75695,0.00000,1.00000,0.00000
ENSMUSG00000022629-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000022629,15,90933276,91049948,-8895.795696,2.65380,0.54129,0.05028,0.40843,0.02453,1.00000,0.03058,0.02453,1.00000,0.00000
ENSMUSG00000033684-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000033684,1,155776029,155812889,-4152.590489,3.35361,0.00000,0.21921,0.78079,0.00408,1.00000,0.00000,0.00408,1.00000,0.08077
ENSMUSG00000046949-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000046949,13,33964687,33988443,-1230.295031,5.52694,0.34199,0.00000,0.65801,0.00000,1.00000,999.00000,0.00000,1.00000,0.48944
ENSMUSG00000058997-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000058997,14,78849052,79202310,-2678.850427,3.04508,0.72235,0.09694,0.18071,0.00000,1.00000,0.37857,0.00000,1.00000,0.00000
ENSMUSG00000042303-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000042303,15,80977765,81012290,-3978.317512,2.96233,0.97192,0.00416,0.02391,0.02992,1.00000,0.00000,0.02992,1.00000,7.58224
ENSMUSG00000021408-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000021408,13,34002363,34037147,-3898.238212,4.02028,0.78958,0.00000,0.21042,0.09388,1.00000,999.00000,0.09388,1.00000,1.50520
ENSMUSG00000038976-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000038976,11,94991035,95006899,-3777.598403,3.49531,0.86325,0.04815,0.08860,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000010529-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000010529,12,111484609,111485823,-968.022329,15.17959,1.00000,0.00000,0.00000,0.02314,1.00000,1.61891,0.02314,1.00000,0.00000
ENSMUSG00000031387-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000031387,X,73922121,73930850,-2290.502127,6.62590,0.99567,0.00000,0.00433,0.28316,1.00000,241.14110,0.28316,1.00000,12.02783
ENSMUSG00000022534-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000022534,16,3707218,3718097,-3929.090837,3.55798,0.45702,0.38039,0.16259,0.00000,1.00000,1.03768,0.00000,1.00000,0.00000
ENSMUSG00000041633-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000041633,X,153685154,153696391,-1476.040954,3.94292,0.79133,0.14741,0.06125,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000067377-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000067377,X,133891068,133898429,-1190.256212,3.67674,0.00000,0.00000,1.00000,0.16437,1.00000,0.00000,0.16437,1.00000,0.04925
ENSMUSG00000026202-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000026202,1,75214228,75219865,-2107.683120,5.34965,1.00000,0.00000,0.00000,0.00000,1.00000,25.46366,0.00000,1.00000,0.00000
ENSMUSG00000027848-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000027848,3,103722222,103738001,-2167.225146,3.79690,0.98847,0.00000,0.01153,0.05522,1.00000,0.00000,0.05522,1.00000,7.73502
ENSMUSG00000003279-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000003279,17,69969073,70821413,-4767.867735,4.14893,0.00000,0.00000,1.00000,0.05884,1.00000,269.04981,0.05884,1.00000,0.01580
ENSMUSG00000070934-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000070934,4,86575668,86577285,-1341.282065,3.45450,1.00000,0.00000,0.00000,0.00000,1.00000,12.43775,0.00000,1.00000,0.00000
ENSMUSG00000027506-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000027506,3,8925593,9004723,-968.928918,3.57310,0.97086,0.00000,0.02914,0.01419,1.00000,0.00000,0.01419,1.00000,3.68527
ENSMUSG00000005802-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000005802,2,122681233,122702663,-2102.351656,3.27653,0.00000,0.00000,1.00000,1.00000,1.00000,265.67001,1.00000,1.00000,0.04359
ENSMUSG00000040121-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000040121,6,147032584,147034245,-1162.072019,8.90000,0.95706,0.00000,0.04294,0.16576,1.00000,999.00000,0.16576,1.00000,0.71185
ENSMUSG00000035273-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000035273,5,100679484,100719716,-2876.061457,2.63615,0.60431,0.00000,0.39569,0.00000,1.00000,0.48232,0.00000,1.00000,0.46456
ENSMUSG00000026755-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000026755,2,39005348,39015877,-719.240220,3.11482,0.00000,0.00000,1.00000,0.10861,1.00000,12.69482,0.10861,1.00000,0.04169
ENSMUSG00000027439-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000027439,2,148681023,148692949,-3689.363496,3.03384,0.86831,0.00007,0.13162,0.00000,1.00000,5.21261,0.00000,1.00000,0.86921
ENSMUSG00000038902-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000038902,3,94837567,94882326,-6990.710651,4.34490,0.10749,0.00000,0.89251,0.57335,1.00000,0.02958,0.57335,1.00000,0.00000
ENSMUSG00000019932-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000019932,10,97606879,97613692,-1894.631747,2.25631,0.00000,0.07276,0.92723,0.00000,1.00000,0.03578,0.00000,1.00000,0.00000
ENSMUSG00000050148-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000050148,X,153498227,153501570,-3135.810016,1.65492,0.84965,0.03456,0.11578,0.02276,1.00000,999.00000,0.02276,1.00000,0.00000
ENSMUSG00000041697-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000041697,5,115345642,115348981,-610.562043,3.40022,0.97162,0.00000,0.02838,0.05569,1.00000,999.00000,0.05569,1.00000,0.00000
ENSMUSG00000025141-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000025141,11,120646031,120648158,-571.693849,25.99467,0.97836,0.00000,0.02164,0.00000,1.00000,999.00000,0.00000,1.00000,0.00000
ENSMUSG00000029061-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000029061,4,155650655,155653384,-2091.331915,4.07276,0.00000,0.14993,0.85007,0.00000,1.00000,0.00000,0.00000,1.00000,0.09676
ENSMUSG00000057615-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000057615,X,61709497,61710955,-853.264515,4.99216,0.94208,0.03008,0.02784,0.17051,1.00000,9.15153,0.17051,1.00000,0.00000
ENSMUSG00000042988-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000042988,11,120653788,120661175,-2433.237463,5.70414,1.00000,0.00000,0.00000,0.03483,1.00000,12.81684,0.03483,1.00000,2.14203
ENSMUSG00000024672-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000024672,19,11321039,11336146,-1236.292239,4.80001,0.40004,0.00000,0.59996,0.00000,1.00000,168.82268,0.00000,1.00000,1.08973
ENSMUSG00000064201-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000064201,15,101810689,101818169,-4342.301936,2.52766,0.85089,0.13945,0.00966,0.05050,1.00000,0.00000,0.05050,1.00000,96.18484
ENSMUSG00000046834-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000046834,15,101845426,101850794,-3829.660806,2.61416,0.77882,0.17068,0.05050,0.00000,1.00000,0.00000,0.00000,1.00000,1.37713
ENSMUSG00000019927-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000019927,10,71254980,71285262,-699.702707,3.19041,1.00000,0.00000,0.00000,0.00000,1.00000,1.20161,0.00000,1.00000,0.00000
ENSMUSG00000078908-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000078908,8,113635587,113645179,-2173.654366,3.69268,0.94686,0.00000,0.05314,0.01039,1.00000,1.52315,0.01039,1.00000,1.81611
ENSMUSG00000067594-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000067594,15,101858731,101869705,-3314.744505,4.05707,0.92120,0.03224,0.04656,0.09383,1.00000,2.81422,0.09383,1.00000,5.24879
ENSMUSG00000060429-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000060429,15,55636388,55906949,-1364.670510,4.27053,0.73009,0.17390,0.09600,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000035245-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000035245,6,97110024,97149182,-506.899253,7.50167,0.85380,0.00000,0.14620,0.07119,1.00000,0.00000,0.07119,1.00000,7.13140
ENSMUSG00000043384-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000043384,X,135742733,135803474,-7680.868858,2.51539,0.88572,0.00000,0.11428,0.17804,1.00000,0.00000,0.17804,1.00000,2.42425
ENSMUSG00000001870-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000001870,17,75005568,75392512,-8990.479362,2.87891,0.00003,0.04488,0.95509,0.00000,1.00000,0.06894,0.00000,1.00000,0.02965
ENSMUSG00000032370-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000032370,9,66955388,66975484,-3010.715934,3.62674,0.30166,0.00001,0.69833,0.34117,1.00000,3.85268,0.34117,1.00000,0.00000
ENSMUSG00000091243-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000091243,16,65815257,65866368,-1629.311133,1.87413,1.00000,0.00000,0.00000,0.11871,1.00000,18.87516,0.11871,1.00000,0.11830
ENSMUSG00000026018-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000026018,1,59982490,60043184,-2003.796413,3.33857,0.81628,0.11870,0.06502,0.06264,1.00000,0.00000,0.06264,1.00000,10.02600
ENSMUSG00000045752-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000045752,7,143069249,143071093,-1765.732995,4.72649,0.98136,0.00000,0.01864,0.31891,1.00000,399.63357,0.31891,1.00000,4.47869
ENSMUSG00000023262-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000023262,9,106432981,106438319,-2189.950240,3.67920,0.90436,0.00000,0.09564,0.06748,1.00000,0.38546,0.06748,1.00000,1.65855
ENSMUSG00000026888-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000026888,2,64912476,65024987,-2981.167748,2.85158,0.00000,0.11278,0.88722,1.00000,1.00000,999.00000,1.00000,1.00000,0.02059
ENSMUSG00000021281-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000021281,12,111442469,111455018,-3972.195798,4.28399,0.66325,0.13977,0.19698,0.04121,1.00000,0.00000,0.04121,1.00000,0.24971
ENSMUSG00000039714-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000039714,9,57599992,57606281,-713.258405,6.23632,0.99998,0.00000,0.00002,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000075254-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000075254,16,33684370,33771576,-5085.644068,5.28439,0.67133,0.31286,0.01581,0.24452,1.00000,5.58578,0.24452,1.00000,43.78902
ENSMUSG00000017652-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000017652,2,165055627,165072948,-1874.228976,3.59426,0.59099,0.37983,0.02918,0.00000,1.00000,0.00000,0.00000,1.00000,6.44805
ENSMUSG00000045330-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000045330,X,62283499,62292078,-2549.752646,3.07995,0.61372,0.00000,0.38628,0.00000,1.00000,1.27667,0.00000,1.00000,0.93513
ENSMUSG00000031253-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000031253,X,133908426,133932446,-2377.204530,3.39443,0.34358,0.05852,0.59789,0.08324,1.00000,0.00000,0.08324,1.00000,0.09923
ENSMUSG00000005779-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000005779,3,94884093,94886961,-1165.392489,4.34685,0.00000,0.00000,1.00000,0.00000,1.00000,30.97459,0.00000,1.00000,0.00000
ENSMUSG00000020290-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000020290,11,23256041,23298249,-5172.313318,3.76436,0.00000,0.00000,1.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00962
ENSMUSG00000016619-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000016619,15,84923411,84942963,-2655.527839,4.07753,0.00000,0.05710,0.94290,0.00047,1.00000,0.00000,0.00047,1.00000,0.13283
ENSMUSG00000027510-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000027510,2,173020498,173034734,-1132.963864,6.68943,0.00000,0.10569,0.89431,0.00000,1.00000,252.80346,0.00000,1.00000,0.00000
ENSMUSG00000030825-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000030825,7,45554893,45567752,-894.635404,3.38471,0.00000,0.00000,1.00000,0.00000,1.00000,211.66077,0.00000,1.00000,0.13205
ENSMUSG00000079111-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000079111,5,143403838,143421901,-1038.017083,3.76358,1.00000,0.00000,0.00000,0.00000,1.00000,4.85793,0.00000,1.00000,0.00000
ENSMUSG00000032572-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000032572,9,105989454,106096783,-13056.014046,5.23655,0.85435,0.10916,0.03649,0.25418,1.00000,10.20478,0.25418,1.00000,1.78995
ENSMUSG00000031730-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000031730,8,109591343,109608673,-2152.951147,5.55704,0.61870,0.00000,0.38130,0.00000,1.00000,15.05645,0.00000,1.00000,0.35274
ENSMUSG00000034807-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000034807,8,71610998,71624911,-3072.454891,5.66313,0.88123,0.07986,0.03891,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000
ENSMUSG00000091345-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000091345,9,105856078,105960643,-14994.638975,3.64662,0.89097,0.10035,0.00868,0.17800,1.00000,29.74165,0.17800,1.00000,1.00289
ENSMUSG00000030766-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000030766,7,123279218,123369915,-3813.203689,6.06332,0.96795,0.02997,0.00208,0.03174,1.00000,0.00000,0.03174,1.00000,11.53811
ENSMUSG00000067144-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000067144,17,46432183,46438457,-2992.662884,4.15611,0.53305,0.18456,0.28240,0.00000,1.00000,0.00000,0.00000,1.00000,1.05983
ENSMUSG00000075221-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000075221,2,85398824,85409469,-1644.379177,3.81479,0.86551,0.12718,0.00731,0.00000,1.00000,0.00000,0.00000,1.00000,9.02283
ENSMUSG00000039810-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000039810,10,128541963,128547774,-2221.787453,4.80430,0.62514,0.00000,0.37486,0.02471,1.00000,0.04836,0.02471,1.00000,0.00203
ENSMUSG00000091387-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000091387,13,96924689,96950906,-2778.248824,3.40704,0.63964,0.13318,0.22718,0.05120,1.00000,0.06334,0.05120,1.00000,0.00000
ENSMUSG00000057068-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000057068,5,92555069,92591279,-633.276685,4.68398,0.46203,0.00000,0.53797,0.00000,1.00000,0.00000,0.00000,1.00000,1.14293
ENSMUSG00000041040-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000041040,1,59913006,59985346,-1684.557575,6.05791,1.00000,0.00000,0.00000,0.04622,1.00000,4.30341,0.04622,1.00000,0.00000
ENSMUSG00000028639-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000028639,4,119277981,119294604,-1409.402211,1.09746,1.00000,0.00000,0.00000,0.04230,1.00000,5.18847,0.04230,1.00000,0.00000
ENSMUSG00000022715-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000022715,16,8409275,8425136,-841.495248,5.62375,0.97171,0.00000,0.02829,0.03739,1.00000,12.09311,0.03739,1.00000,0.00000
ENSMUSG00000036046-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000036046,15,84943936,84988551,-2014.134803,4.46777,0.00000,0.02463,0.97537,0.00000,1.00000,0.02166,0.00000,1.00000,0.00000
ENSMUSG00000040287-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000040287,10,127501686,127508823,-1724.322146,5.86162,0.00000,0.00000,1.00000,0.00000,1.00000,999.00000,0.00000,1.00000,0.00000
ENSMUSG00000058444-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000058444,9,63163768,63377902,-2113.254253,3.77638,0.00000,0.00000,1.00000,0.00000,1.00000,6.80134,0.00000,1.00000,0.00000
ENSMUSG00000015962-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000015962,1,177729814,177753324,-883.180049,3.82254,0.48585,0.46114,0.05301,0.00000,1.00000,2.48000,0.00000,1.00000,14.54604
ENSMUSG00000028795-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000028795,4,129619274,129623947,-880.204462,5.38841,0.00000,0.00000,1.00000,0.05177,1.00000,0.01557,0.05177,1.00000,0.13562
ENSMUSG00000036244-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000036244,9,58359704,58370455,-1754.202863,4.11854,0.00000,0.09739,0.90261,1.00000,1.00000,999.00000,1.00000,1.00000,0.03590
ENSMUSG00000052423-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000052423,1,171270328,171276896,-2009.968962,7.70001,0.00000,0.05590,0.94410,0.00000,1.00000,44.93485,0.00000,1.00000,0.00000
ENSMUSG00000032303-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000032303,9,55010111,55026562,-2336.345795,3.80708,0.93344,0.03194,0.03462,0.00000,1.00000,0.00000,0.00000,1.00000,2.12231
ENSMUSG00000022314-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000022314,15,51962240,51991747,-3337.349166,3.23956,0.00000,0.00000,1.00000,0.37415,1.00000,16.33937,0.37415,1.00000,0.01097
ENSMUSG00000034327-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000034327,14,67715937,67742310,-1607.974683,3.72032,1.00000,0.00000,0.00000,0.02935,1.00000,0.00000,0.02935,1.00000,1.45918
ENSMUSG00000051910-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000051910,7,115470872,116038796,-3684.790995,3.19991,0.00001,0.04255,0.95744,0.00000,1.00000,0.00000,0.00000,1.00000,0.02344
ENSMUSG00000013236-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000013236,17,56412426,56476483,-9591.730849,5.91366,0.98337,0.00000,0.01663,0.01713,1.00000,57.56103,0.01713,1.00000,0.00000
ENSMUSG00000016637-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000016637,15,78159463,78174107,-921.148049,6.10430,0.38328,0.00000,0.61672,0.05178,1.00000,13.74176,0.05178,1.00000,0.00000
ENSMUSG00000001155-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000001155,10,76575648,76590338,-2826.539872,4.93795,0.87667,0.00000,0.12333,0.00000,1.00000,173.98362,0.00000,1.00000,0.56497
ENSMUSG00000022435-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000022435,15,85017141,85022547,-1528.010992,7.11871,0.99131,0.00000,0.00869,0.08587,1.00000,11.69933,0.08587,1.00000,1.25540
ENSMUSG00000056271-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000056271,9,57607085,57620774,-2911.749727,5.45602,0.54750,0.40503,0.04747,0.00000,1.00000,5.06428,0.00000,1.00000,0.00000
ENSMUSG00000040632-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000040632,14,55518978,55524981,-1303.742450,4.97573,0.79825,0.00000,0.20175,0.00000,1.00000,0.00000,0.00000,1.00000,0.71045
ENSMUSG00000075701-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000075701,7,66079649,66089405,-981.763435,3.31958,0.84956,0.14387,0.00656,0.00000,1.00000,14.30285,0.00000,1.00000,0.00000
ENSMUSG00000031214-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000031214,X,98554277,98891025,-4143.007844,3.47922,0.78943,0.18173,0.02884,0.00000,1.00000,0.17699,0.00000,1.00000,0.00000
ENSMUSG00000068522-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000068522,15,52040107,52045722,-864.564973,7.83288,0.03764,0.00000,0.96236,0.12003,1.00000,8.31429,0.12003,1.00000,0.12003
ENSMUSG00000034009-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000034009,3,79641611,79737880,-3989.734404,3.71574,0.53277,0.00000,0.46723,0.00000,1.00000,0.30501,0.00000,1.00000,0.30131
ENSMUSG00000006731-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000006731,10,127165225,127172330,-2879.005907,4.56020,0.00000,0.14577,0.85423,0.00000,1.00000,0.00000,0.00000,1.00000,0.10549
ENSMUSG00000040441-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000040441,10,127171393,127180645,-3742.191345,3.53052,0.88506,0.11142,0.00352,0.09620,1.00000,999.00000,0.09620,1.00000,0.00000
ENSMUSG00000060969-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000060969,13,71957921,71963723,-2348.286338,4.98236,0.00000,0.02980,0.97020,0.00000,1.00000,0.10534,0.00000,1.00000,0.00000
ENSMUSG00000062393-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000062393,X,6779306,6948363,-5709.810818,2.81970,0.67151,0.13227,0.19622,0.00000,1.00000,0.64873,0.00000,1.00000,0.00000
ENSMUSG00000022434-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000022434,15,85028948,85062830,-1802.307858,2.50648,0.71636,0.00000,0.28364,0.00978,1.00000,43.49763,0.00978,1.00000,0.00000
ENSMUSG00000022529-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000022529,16,3744093,3750790,-3281.363291,2.85209,0.99164,0.00000,0.00836,0.09224,1.00000,899.81587,0.09224,1.00000,0.00000
ENSMUSG00000032915-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000032915,17,55749984,55853662,-3319.613107,3.04383,0.33416,0.17615,0.48969,0.15613,1.00000,0.31469,0.15613,1.00000,0.07181
ENSMUSG00000039887-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000039887,3,121291773,121363094,-1155.430575,6.00236,0.92419,0.04287,0.03294,0.13013,1.00000,0.00000,0.13013,1.00000,10.04729
ENSMUSG00000045180-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000045180,X,152609509,152769465,-8061.100799,3.86377,0.80184,0.16514,0.03301,0.03548,1.00000,1.86442,0.03548,1.00000,0.00000
ENSMUSG00000062729-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000062729,1,171275990,171281186,-2663.266142,4.54237,0.81680,0.16735,0.01585,0.02553,1.00000,12.43606,0.02553,1.00000,0.00000
ENSMUSG00000078552-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000078552,4,129608331,129614257,-988.395008,2.59937,0.99446,0.00000,0.00554,0.13926,1.00000,0.00000,0.13926,1.00000,436.10713
ENSMUSG00000022018-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000022018,14,79288756,79301645,-692.174160,2.20586,0.90757,0.00000,0.09243,0.00000,1.00000,0.00000,0.00000,1.00000,1.44796
ENSMUSG00000075402-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000075402,15,101884351,101892920,-3217.945514,3.74070,0.89624,0.02621,0.07754,0.14539,1.00000,1.51076,0.14539,1.00000,0.14520
ENSMUSG00000028797-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000028797,4,129600668,129624059,-836.335813,3.31480,0.71946,0.14856,0.13199,0.07064,1.00000,999.00000,0.07064,1.00000,0.00000
ENSMUSG00000070495-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000070495,2,173093609,173119525,-3851.365156,3.35984,0.24940,0.00000,0.75060,0.62613,1.00000,0.00000,0.62613,1.00000,0.15417
ENSMUSG00000025283-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000025283,X,155213132,155216449,-822.050444,2.46726,0.98780,0.00000,0.01220,0.02938,1.00000,0.00000,0.02938,1.00000,10.81421
ENSMUSG00000026112-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000026112,1,37417084,37430103,-400.675654,3.86770,0.89559,0.00000,0.10441,0.00000,1.00000,0.00000,0.00000,1.00000,2.81638
ENSMUSG00000039031-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000039031,10,26753421,26918648,-3729.265840,3.68817,0.90729,0.08547,0.00723,0.13795,1.00000,0.00000,0.13795,1.00000,14.74252
ENSMUSG00000062151-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000062151,9,73479422,73968966,-11168.858121,3.69481,0.87159,0.00000,0.12841,0.00000,1.00000,0.00000,0.00000,1.00000,0.41920
ENSMUSG00000027525-mus4.NT.trim.NT.macse.trim.filter,ENSMUSG00000027525,2,178118975,178338492,-2804.191547,3.36651,0.88829,0.07660,0.03511,0.06465,1.00000,192.42840,0.06465,1.00000,0.00000
